PLAYER,Season,Tier,Performance_Index,SALARY,Predicted_Salary,Salary_Diff,Payment_Status
Chris Wright,2011-2012,10,7.38,473604.0,768001.75,-294397.75,Overpaid
Primoz Brezec,2002-2003,10,7.36,805000.0,767309.1,37690.875,Underpaid
Mustafa Shakur,2010-2011,10,7.34,226162.0,766934.7,-540772.6875,Overpaid
Robert Hite,2006-2007,10,7.32,412718.0,766550.25,-353832.25,Overpaid
Sean Singletary,2008-2009,10,7.3,442114.0,765837.94,-323723.9375,Overpaid
Kyle Lowry,2006-2007,10,7.28,1011720.0,765387.06,246332.9375,Underpaid
James Southerland,2013-2014,10,7.26,490180.0,765155.0,-274975.0,Overpaid
Dexter Pittman,2012-2013,10,7.24,854389.0,765066.75,89322.25,Underpaid
Harold Jamison,2001-2002,10,7.22,600000.0,764549.6,-164549.625,Overpaid
Mario West,2008-2009,10,7.21,711517.0,764399.75,-52882.75,Overpaid
Jared Jeffries,2010-2011,10,7.19,221136.0,761796.56,-540660.5625,Overpaid
Dexter Pittman,2011-2012,10,7.17,762195.0,760987.5,1207.5,Underpaid
Ricky Ledo,2013-2014,10,7.15,544000.0,760212.9,-216212.875,Overpaid
Mickael Gelabale,2007-2008,10,7.13,802000.0,759883.6,42116.375,Underpaid
Jeremy Evans,2010-2011,10,7.11,473604.0,759839.44,-286235.4375,Overpaid
Jeremy Tyler,2012-2013,10,7.09,762195.0,758076.9,4118.125,Underpaid
Tyler Honeycutt,2011-2012,10,7.07,809875.0,757635.1,52239.875,Underpaid
Armon Johnson,2011-2012,10,7.05,104494.0,755896.94,-651402.9375,Overpaid
Chris Wright,2013-2014,10,7.03,9281.0,753788.8,-744507.8125,Overpaid
Darington Hobson,2011-2012,10,7.02,762195.0,753286.9,8908.125,Underpaid
Julyan Stone,2012-2013,10,7.0,762195.0,752841.5,9353.5,Underpaid
Kyle Weaver,2009-2010,10,6.98,870968.0,752644.7,118323.3125,Underpaid
Ryan Gomes,2006-2007,10,6.96,664209.0,752257.6,-88048.625,Overpaid
Phil Pressey,2013-2014,10,6.94,490180.0,751625.56,-261445.5625,Overpaid
Mario Kasun,2005-2006,10,6.92,641748.0,750789.8,-109041.8125,Overpaid
Hollis Thompson,2014-2015,10,6.9,816482.0,750670.9,65811.125,Underpaid
Chris Johnson,2013-2014,10,6.88,320189.0,750029.25,-429840.25,Overpaid
Ronnie Brewer,2013-2014,10,6.86,69792.0,749923.2,-680131.1875,Overpaid
J.J. Barea,2006-2007,10,6.84,412718.0,749547.8,-336829.8125,Overpaid
Kelenna Azubuike,2006-2007,10,6.83,259770.0,749338.1,-489568.125,Overpaid
DaJuan Summers,2011-2012,10,6.81,854389.0,747813.1,106575.875,Underpaid
Dan Langhi,2001-2002,10,6.79,465000.0,747555.1,-282555.125,Overpaid
Alexis Ajinca,2009-2010,10,6.77,1372080.0,747209.75,624870.25,Underpaid
Daniel Orton,2012-2013,10,6.75,916099.0,747076.7,169022.3125,Underpaid
Othello Hunter,2009-2010,10,6.73,736420.0,746823.1,-10403.125,Overpaid
Tony Battie,2010-2011,10,6.71,854389.0,744987.94,109401.0625,Underpaid
Linton Johnson,2007-2008,10,6.69,4533.0,744473.4,-739940.375,Overpaid
Bobby Simmons,2001-2002,10,6.67,332000.0,744012.3,-412012.3125,Overpaid
Tony Parker,2001-2002,10,6.66,744000.0,742353.1,1646.875,Underpaid
Bobby Brown,2009-2010,10,6.64,736420.0,740936.7,-4516.6875,Overpaid
Tyshawn Taylor,2012-2013,10,6.62,473604.0,739988.06,-266384.0625,Overpaid
James Augustine,2007-2008,10,6.6,687456.0,739699.1,-52243.125,Overpaid
Orien Greene,2007-2008,10,6.58,770610.0,737489.5,33120.5,Underpaid
Renaldo Balkman,2010-2011,10,6.56,1675000.0,737371.9,937628.125,Underpaid
Sasha Vujacic,2005-2006,10,6.54,910440.0,735942.1,174497.875,Underpaid
Sam Cassell,2007-2008,10,6.52,199452.0,734544.94,-535092.9375,Overpaid
Miles Plumlee,2012-2013,10,6.5,1073280.0,731964.0,341316.0,Underpaid
Darius Miller,2014-2015,10,6.48,915243.0,731880.9,183362.125,Underpaid
Carrick Felix,2013-2014,10,6.47,510000.0,731638.2,-221638.1875,Overpaid
Francisco Elson,2011-2012,10,6.45,854389.0,731397.3,122991.6875,Underpaid
Cartier Martin,2008-2009,10,6.43,52014.0,731012.75,-678998.75,Overpaid
Derrick Dial,2001-2002,10,6.41,541000.0,729482.5,-188482.5,Overpaid
Patty Mills,2010-2011,10,6.39,937195.0,728603.25,208591.75,Underpaid
Ronnie Price,2005-2006,10,6.37,398762.0,728140.56,-329378.5625,Overpaid
Chris Johnson,2012-2013,10,6.34,55718.0,726289.6,-670571.625,Overpaid
Chris Johnson,2012-2013,10,6.34,346781.0,726289.6,-379508.625,Overpaid
Salim Stoudamire,2005-2006,10,6.31,675000.0,723278.44,-48278.4375,Overpaid
Randolph Morris,2009-2010,10,6.3,855189.0,722816.94,132372.0625,Underpaid
Ernest Brown,2001-2002,10,6.28,333000.0,720272.56,-387272.5625,Overpaid
John Lucas III,2014-2015,10,6.26,269189.0,720109.6,-450920.625,Overpaid
Shavlik Randolph,2009-2010,10,6.24,43703.0,719609.75,-675906.75,Overpaid
Slava Medvedenko,2001-2002,10,6.22,465000.0,718395.44,-253395.4375,Overpaid
Brian Scalabrine,2001-2002,10,6.2,333000.0,717710.9,-384710.875,Overpaid
Kevin Burleson,2005-2006,10,6.18,398762.0,717453.56,-318691.5625,Overpaid
Kendall Marshall,2014-2015,10,6.16,915243.0,716280.5,198962.5,Underpaid
P.J. Tucker,2006-2007,10,6.14,412718.0,716072.7,-303354.6875,Overpaid
Chris Johnson,2014-2015,10,6.12,107676.0,716060.2,-608384.1875,Overpaid
Jackson Vroman,2005-2006,10,6.11,641748.0,715960.9,-74212.875,Overpaid
JaKarr Sampson,2014-2015,10,6.09,507336.0,715010.4,-207674.375,Overpaid
Jeryl Sasser,2001-2002,10,6.07,902000.0,714504.5,187495.5,Underpaid
Luke Zeller,2012-2013,10,6.05,473604.0,712202.25,-238598.25,Overpaid
Thomas Gardner,2007-2008,10,6.03,427163.0,712051.0,-284888.0,Overpaid
Lou Amundson,2006-2007,10,6.01,101966.0,710954.1,-608988.125,Overpaid
Charles Jenkins,2011-2012,10,5.99,473604.0,710555.8,-236951.8125,Overpaid
Tony Mitchell,2013-2014,10,5.97,500000.0,708325.6,-208325.625,Overpaid
Bo Outlaw,2006-2007,10,5.95,744551.0,707883.0,36668.0,Underpaid
Nick Calathes,2013-2014,10,5.93,490180.0,707271.06,-217091.0625,Overpaid
Byron Mullens,2009-2010,10,5.92,1120200.0,707117.6,413082.375,Underpaid
Elliot Williams,2013-2014,10,5.9,797545.0,706609.9,90935.125,Underpaid
Donell Taylor,2005-2006,10,5.88,398672.0,706353.8,-307681.8125,Overpaid
Goran Dragic,2008-2009,10,5.86,1700000.0,706253.6,993746.375,Underpaid
Pape Sow,2006-2007,10,5.84,744551.0,705244.4,39306.625,Underpaid
Danny Green,2009-2010,10,5.82,457588.0,705027.6,-247439.625,Overpaid
Kyrylo Fesenko,2008-2009,10,5.8,810000.0,704647.75,105352.25,Underpaid
Bracey Wright,2006-2007,10,5.78,664209.0,704394.4,-40185.375,Overpaid
Chris Douglas-Roberts,2012-2013,10,5.76,582995.0,703994.2,-120999.1875,Overpaid
Shawne Williams,2008-2009,10,5.75,1572960.0,703949.9,869010.125,Underpaid
Mike James,2013-2014,10,5.73,57627.0,702174.0,-644547.0,Overpaid
Damone Brown,2001-2002,10,5.71,332000.0,702134.5,-370134.5,Overpaid
Josh Akognon,2012-2013,10,5.69,473604.0,701054.5,-227450.5,Overpaid
Primoz Brezec,2001-2002,10,5.67,749000.0,700740.94,48259.0625,Underpaid
Shavlik Randolph,2008-2009,10,5.65,797581.0,700497.9,97083.125,Underpaid
Blake Ahearn,2011-2012,10,5.63,117134.0,700101.0,-582967.0,Overpaid
Ognjen Kuzmic,2013-2014,10,5.61,490180.0,699652.6,-209472.625,Overpaid
Esteban Batista,2005-2006,10,5.59,644209.0,698003.4,-53794.375,Overpaid
Ben Uzoh,2010-2011,10,5.57,473604.0,697919.0,-224315.0,Overpaid
C.J. Watson,2007-2008,10,5.56,251272.0,697516.25,-446244.25,Overpaid
Dominic Mcguire,2008-2009,10,5.54,711517.0,693374.4,18142.625,Underpaid
Garrett Temple,2009-2010,10,5.52,88826.0,693140.1,-604314.125,Overpaid
Ian Clark,2013-2014,10,5.5,490180.0,691752.5,-201572.5,Overpaid
Mario West,2007-2008,10,5.48,427163.0,691678.9,-264515.875,Overpaid
Cory Higgins,2011-2012,10,5.46,473604.0,691430.5,-217826.5,Overpaid
Solomon Jones,2007-2008,10,5.44,729000.0,690844.0,38156.0,Underpaid
Chris Babb,2013-2014,10,5.42,77852.0,689974.9,-612122.875,Overpaid
Reggie Williams,2010-2011,10,5.4,762195.0,689893.7,72301.3125,Underpaid
Malik Hairston,2008-2009,10,5.38,299077.0,688601.75,-389524.75,Overpaid
Julius Hodge,2005-2006,10,5.37,1148760.0,687928.8,460831.1875,Underpaid
Bobby Brown,2008-2009,10,5.35,442114.0,687568.94,-245454.9375,Overpaid
Jon Brockman,2009-2010,10,5.33,457588.0,687292.94,-229704.9375,Overpaid
Travis Diener,2006-2007,10,5.31,664209.0,687152.9,-22943.875,Overpaid
Danny Green,2010-2011,10,5.29,130022.0,686565.7,-556543.6875,Overpaid
Derrick Brown,2011-2012,10,5.27,854389.0,685198.56,169190.4375,Underpaid
Sim Bhullar,2014-2015,10,5.25,507336.0,684952.3,-177616.3125,Overpaid
Ish Smith,2011-2012,10,5.23,522472.0,684009.9,-161537.875,Overpaid
Willie Warren,2010-2011,10,5.21,500000.0,683784.06,-183784.0625,Overpaid
Will Solomon,2001-2002,10,5.2,332000.0,683355.7,-351355.6875,Overpaid
Damir Markota,2006-2007,10,5.18,412718.0,682936.1,-270218.125,Overpaid
Trevor Ariza,2005-2006,10,5.16,641748.0,682358.6,-40610.625,Overpaid
Jared Cunningham,2014-2015,10,5.14,915243.0,681955.4,233287.625,Underpaid
Zabian Dowdell,2010-2011,10,5.12,186656.0,681772.7,-495116.6875,Overpaid
Malcolm Thomas,2012-2013,10,5.1,884293.0,680842.3,203450.6875,Underpaid
Lavoy Allen,2011-2012,10,5.08,473604.0,680782.0,-207178.0,Overpaid
Beno Udrih,2005-2006,10,5.06,904800.0,680625.8,224174.1875,Underpaid
Matthew Dellavedova,2013-2014,10,5.04,490180.0,679515.25,-189335.25,Overpaid
Darius Miller,2012-2013,10,5.02,473604.0,678699.4,-205095.375,Overpaid
Von Wafer,2005-2006,10,5.01,398762.0,678171.94,-279409.9375,Overpaid
Lester Hudson,2009-2010,10,4.99,457588.0,677802.0,-220214.0,Overpaid
A.J. Guyton,2001-2002,10,4.97,465000.0,677089.7,-212089.6875,Overpaid
Dalibor Bagaric,2002-2003,10,4.95,914000.0,676281.75,237718.25,Underpaid
Gabe Pruitt,2007-2008,10,4.93,650000.0,674869.06,-24869.0625,Overpaid
John Lucas III,2010-2011,10,4.91,130165.0,674348.5,-544183.5,Overpaid
Kyle O'Quinn,2012-2013,10,4.89,788872.0,671342.06,117529.9375,Underpaid
Glenn Robinson III,2014-2015,10,4.87,507336.0,671061.5,-163725.5,Overpaid
Kevin Jones,2012-2013,10,4.85,390027.0,670223.5,-280196.5,Overpaid
Armon Johnson,2010-2011,10,4.84,473604.0,669957.06,-196353.0625,Overpaid
Jelani McCoy,2001-2002,10,4.82,541000.0,669619.56,-128619.5625,Overpaid
Mikki Moore,2011-2012,10,4.8,75793.0,669246.6,-593453.625,Overpaid
Josh Harrellson,2011-2012,10,4.78,473604.0,668178.25,-194574.25,Overpaid
Earl Boykins,2011-2012,10,4.76,220487.0,667114.06,-446627.0625,Overpaid
Thomas Gardner,2008-2009,10,4.74,711517.0,665744.7,45772.3125,Underpaid
Julyan Stone,2011-2012,10,4.72,473604.0,664790.06,-191186.0625,Overpaid
Linton Johnson,2005-2006,10,4.7,719373.0,662886.7,56486.3125,Underpaid
Mile Ilic,2006-2007,10,4.68,800000.0,660048.4,139951.625,Underpaid
Chris Taft,2005-2006,10,4.66,423762.0,656908.3,-233146.3125,Overpaid
Trenton Hassell,2001-2002,10,4.65,333000.0,656869.75,-323869.75,Overpaid
Malcolm Lee,2011-2012,10,4.63,500000.0,656389.4,-156389.375,Overpaid
Hassan Whiteside,2010-2011,10,4.61,730437.0,655311.44,75125.5625,Underpaid
Henry Walker,2014-2015,10,4.59,196217.0,654689.4,-458472.375,Overpaid
Kent Bazemore,2012-2013,10,4.57,473604.0,654625.44,-181021.4375,Overpaid
Anthony Bennett,2014-2015,10,4.55,5563920.0,653796.0,4910124.0,Underpaid
Kevin Martin,2005-2006,10,4.53,937440.0,653362.06,284077.9375,Underpaid
Cedric Jackson,2009-2010,10,4.51,40375.0,653250.8,-612875.8125,Overpaid
Shaun Livingston,2008-2009,10,4.49,854957.0,652715.56,202241.4375,Underpaid
Cameron Bairstow,2014-2015,10,4.47,507336.0,652184.3,-144848.3125,Overpaid
Andre Owens,2005-2006,10,4.46,398762.0,651893.4,-253131.375,Overpaid
Jeff Trepagnier,2001-2002,10,4.44,332000.0,651252.56,-319252.5625,Overpaid
Sundiata Gaines,2010-2011,10,4.42,112088.0,647925.4,-535837.375,Overpaid
Robert Covington,2013-2014,10,4.4,490180.0,647858.9,-157678.875,Overpaid
Mike Muscala,2013-2014,10,4.38,138404.0,646221.4,-507817.375,Overpaid
Eddy Curry,2008-2009,10,4.36,9723983.0,644391.44,9079591.5625,Underpaid
Steve Novak,2006-2007,10,4.34,600000.0,642140.56,-42140.5625,Overpaid
Bruno Sundov,2001-2002,10,4.32,565000.0,641226.94,-76226.9375,Overpaid
DaJuan Summers,2010-2011,10,4.3,762195.0,638875.8,123319.1875,Underpaid
David Noel,2006-2007,10,4.29,412718.0,638870.6,-226152.625,Overpaid
DeMarre Carroll,2010-2011,10,4.27,1085400.0,638694.7,446705.3125,Underpaid
Tornike Shengelia,2012-2013,10,4.25,473604.0,638612.25,-165008.25,Overpaid
Marcus Landry,2009-2010,10,4.23,457588.0,636283.25,-178695.25,Overpaid
Anthony Tolliver,2008-2009,10,4.21,711517.0,636129.4,75387.625,Underpaid
Jeremy Richardson,2007-2008,10,4.19,238588.0,636090.9,-397502.875,Overpaid
Dennis Horner,2011-2012,10,4.17,473604.0,634515.6,-160911.625,Overpaid
Jamison Brewer,2002-2003,10,4.15,512000.0,632671.6,-120671.625,Overpaid
Shaun Livingston,2009-2010,10,4.13,228226.0,632345.9,-404119.875,Overpaid
Brandon Armstrong,2002-2003,10,4.11,930000.0,631018.56,298981.4375,Underpaid
Primoz Brezec,2003-2004,10,4.1,862000.0,629359.6,232640.375,Underpaid
Deandre Jordan,2008-2009,10,4.08,550000.0,629240.3,-79240.3125,Overpaid
Ben Hansbrough,2012-2013,10,4.06,473604.0,627281.94,-153677.9375,Overpaid
Kevin Murphy,2012-2013,10,4.04,473604.0,626539.9,-152935.875,Overpaid
Lance Allred,2007-2008,10,4.02,87945.0,626316.94,-538371.9375,Overpaid
Garrett Temple,2010-2011,10,4.0,80703.0,626039.4,-545336.375,Overpaid
Kyrylo Fesenko,2007-2008,10,3.98,750000.0,623326.1,126673.875,Underpaid
Will Blalock,2006-2007,10,3.96,412718.0,622520.5,-209802.5,Overpaid
Blake Ahearn,2008-2009,10,3.94,631995.0,622019.0,9976.0,Underpaid
Alvin Jones,2001-2002,10,3.92,332000.0,621590.1,-289590.125,Overpaid
Cartier Martin,2009-2010,10,3.91,69310.0,621318.0,-552008.0,Overpaid
Justin Hamilton,2014-2015,10,3.89,816482.0,620118.25,196363.75,Underpaid
Jason Kapono,2005-2006,10,3.87,1100000.0,619924.7,480075.3125,Underpaid
Donald Sloan,2011-2012,10,3.85,160414.0,618474.4,-458060.375,Overpaid
Devyn Marble,2014-2015,10,3.83,884879.0,618453.75,266425.25,Underpaid
Orien Greene,2005-2006,10,3.81,398762.0,617740.9,-218978.875,Overpaid
Gilbert Arenas,2002-2003,10,3.79,512000.0,617615.6,-105615.625,Overpaid
Eddie Basden,2005-2006,10,3.77,398762.0,616838.1,-218076.125,Overpaid
Othyus Jeffers,2013-2014,10,3.75,52017.0,615595.3,-563578.3125,Overpaid
Jimmer Fredette,2013-2014,10,3.74,239279.0,615507.56,-376228.5625,Overpaid
Lance Stephenson,2010-2011,10,3.72,750000.0,615279.44,134720.5625,Underpaid
Demetris Nichols,2007-2008,10,3.7,427163.0,615133.94,-187970.9375,Overpaid
Lawrence Roberts,2005-2006,10,3.68,398762.0,613809.75,-215047.75,Overpaid
Phil Pressey,2014-2015,10,3.66,816482.0,612399.4,204082.625,Underpaid
Kenyon Martin,2012-2013,10,3.64,170878.0,611294.0,-440416.0,Overpaid
Lou Amundson,2007-2008,10,3.62,687456.0,611235.75,76220.25,Underpaid
Jason Collins,2013-2014,10,3.6,275691.0,611225.6,-335534.625,Overpaid
Marcus Williams,2008-2009,10,3.58,1262520.0,609989.25,652530.75,Underpaid
Chris Quinn,2006-2007,10,3.56,412718.0,608469.7,-195751.6875,Overpaid
Kenny Satterfield,2001-2002,10,3.55,333000.0,605572.1,-272572.125,Overpaid
Mario Chalmers,2008-2009,10,3.53,700000.0,604125.3,95874.6875,Underpaid
Maurice Ager,2010-2011,10,3.51,854389.0,602775.1,251613.875,Underpaid
Hamady Ndiaye,2010-2011,10,3.49,473604.0,601135.5,-127531.5,Overpaid
Mike Harris,2007-2008,10,3.47,100509.0,600637.2,-500128.1875,Overpaid
Joe Smith,2010-2011,10,3.45,854389.0,599054.06,255334.9375,Underpaid
Jared Cunningham,2012-2013,10,3.43,1156320.0,597615.1,558704.875,Underpaid
Ratko Varda,2001-2002,10,3.41,333000.0,597567.44,-264567.4375,Overpaid
Kenyon Martin,2014-2015,10,3.39,414551.0,595575.7,-181024.6875,Overpaid
Trey Johnson,2010-2011,10,3.38,8967.0,594778.7,-585811.6875,Overpaid
Jamaal Franklin,2014-2015,10,3.36,816482.0,594399.3,222082.6875,Underpaid
Andre Barrett,2006-2007,10,3.34,744551.0,592774.4,151776.625,Underpaid
Dean Oliver,2001-2002,10,3.32,333000.0,592505.4,-259505.375,Overpaid
Darius Morris,2011-2012,10,3.3,473604.0,592380.6,-118776.625,Overpaid
Quincy Douby,2008-2009,10,3.28,1427040.0,592150.0,834890.0,Underpaid
Trenton Hassell,2003-2004,10,3.26,587000.0,591312.4,-4312.375,Overpaid
Drew Gordon,2014-2015,10,3.24,468540.0,589475.1,-120935.125,Overpaid
Brian Cardinal,2001-2002,10,3.22,465000.0,589353.56,-124353.5625,Overpaid
Demetris Nichols,2008-2009,10,3.2,711517.0,587571.75,123945.25,Underpaid
Steven Smith,2006-2007,10,3.19,412718.0,585524.6,-172806.625,Overpaid
Dwight Powell,2014-2015,10,3.17,507336.0,583697.3,-76361.3125,Overpaid
Craig Brackins,2010-2011,10,3.15,1306920.0,581378.4,725541.625,Underpaid
Walter Sharpe,2008-2009,10,3.13,442114.0,581362.06,-139248.0625,Overpaid
Darius Johnson-Odom,2012-2013,10,3.11,473604.0,581039.7,-107435.6875,Overpaid
Malcolm Lee,2014-2015,10,3.09,710659.0,579956.4,130702.625,Underpaid
Joey Dorsey,2008-2009,10,3.07,816500.0,579773.06,236726.9375,Underpaid
Hamady Ndiaye,2011-2012,10,3.05,762195.0,579345.0,182850.0,Underpaid
Shelvin Mack,2011-2012,10,3.03,473604.0,579305.6,-105701.625,Overpaid
Tyler Honeycutt,2012-2013,10,3.01,809875.0,578595.75,231279.25,Underpaid
James Augustine,2006-2007,10,3.0,412718.0,578577.25,-165859.25,Overpaid
Slava Medvedenko,2006-2007,10,2.98,490528.0,578044.94,-87516.9375,Overpaid
Hassan Adams,2006-2007,10,2.96,412718.0,577450.6,-164732.625,Overpaid
Sundiata Gaines,2009-2010,10,2.94,269169.0,575938.0,-306769.0,Overpaid
Francisco Garcia,2005-2006,10,2.92,1016400.0,571774.9,444625.125,Underpaid
Marcus Williams,2007-2008,10,2.89,1180200.0,569870.75,610329.25,Underpaid
Marcus Williams,2007-2008,10,2.89,50254.0,569870.75,-519616.75,Overpaid
Martynas Andriuskevicius,2005-2006,10,2.86,398762.0,569760.0,-170998.0,Overpaid
Vernon Macklin,2011-2012,10,2.84,473604.0,569138.3,-95534.3125,Overpaid
Dijon Thompson,2005-2006,10,2.83,398762.0,568810.4,-170048.375,Overpaid
Nathan Jawai,2008-2009,10,2.81,442114.0,568418.9,-126304.875,Overpaid
Nick Fazekas,2007-2008,10,2.79,125636.0,565912.2,-440276.1875,Overpaid
Sherron Collins,2010-2011,10,2.77,473604.0,565782.4,-92178.375,Overpaid
Spencer Dinwiddie,2014-2015,10,2.75,700000.0,562982.9,137017.125,Underpaid
Patrick Beverley,2012-2013,10,2.73,281376.0,562817.75,-281441.75,Overpaid
Donta Smith,2005-2006,10,2.71,641748.0,557617.56,84130.4375,Underpaid
Marcin Gortat,2007-2008,10,2.69,427163.0,557246.44,-130083.4375,Overpaid
Derrick Brown,2010-2011,10,2.67,762195.0,556862.9,205332.125,Underpaid
Mario West,2009-2010,10,2.65,451595.0,556413.8,-104818.8125,Overpaid
Ronald Dupree,2007-2008,10,2.64,63462.0,555741.2,-492279.1875,Overpaid
Coby Karl,2007-2008,10,2.62,427163.0,554808.25,-127645.25,Overpaid
Patrick Christopher,2014-2015,10,2.6,379010.0,554480.94,-175470.9375,Overpaid
Uros Slokar,2006-2007,10,2.58,412718.0,554201.7,-141483.6875,Overpaid
Taurean Green,2007-2008,10,2.56,427163.0,553967.44,-126804.4375,Overpaid
Erick Barkley,2001-2002,10,2.54,765000.0,553771.94,211228.0625,Underpaid
Alex Kirk,2014-2015,10,2.52,507336.0,553501.6,-46165.625,Overpaid
Andy Rautins,2010-2011,10,2.5,600000.0,550365.44,49634.5625,Underpaid
Chris Quinn,2007-2008,10,2.48,687456.0,549137.2,138318.8125,Underpaid
Ronald Dupree,2005-2006,10,2.46,719373.0,548784.06,170588.9375,Underpaid
DeMarre Carroll,2011-2012,10,2.45,885120.0,548476.1,336643.875,Underpaid
Shelvin Mack,2012-2013,10,2.43,103121.0,547735.25,-444614.25,Overpaid
Peyton Siva,2013-2014,10,2.41,490180.0,547696.3,-57516.3125,Overpaid
Antonio Burks,2005-2006,10,2.39,641748.0,544952.44,96795.5625,Underpaid
Lester Hudson,2010-2011,10,2.37,515603.0,544798.3,-29195.3125,Overpaid
Alan Henderson,2006-2007,10,2.35,70075.0,540599.06,-470524.0625,Overpaid
Fabricio Oberto,2010-2011,10,2.33,854389.0,540565.0,313824.0,Underpaid
Darryl Watkins,2007-2008,10,2.31,427163.0,538540.0,-111377.0,Overpaid
Chris Richard,2009-2010,10,2.29,186271.0,538290.2,-352019.1875,Overpaid
Othello Hunter,2008-2009,10,2.28,442114.0,537513.5,-95399.5,Overpaid
Taylor Griffin,2009-2010,10,2.26,457588.0,537270.94,-79682.9375,Overpaid
Kosta Perovic,2007-2008,10,2.24,1800000.0,534566.6,1265433.375,Underpaid
Josh Mcroberts,2007-2008,10,2.22,427163.0,533792.5,-106629.5,Overpaid
Norman Richardson,2001-2002,10,2.2,333000.0,533726.7,-200726.6875,Overpaid
James Lang,2006-2007,10,2.18,744551.0,530637.25,213913.75,Underpaid
Anthony Morrow,2008-2009,10,2.16,442114.0,528777.8,-86663.8125,Overpaid
Ryan Hollins,2006-2007,10,2.14,412718.0,528150.4,-115432.375,Overpaid
Jamal Sampson,2005-2006,10,2.12,719373.0,527754.94,191618.0625,Underpaid
Patty Mills,2009-2010,10,2.1,457588.0,521539.97,-63951.96875,Overpaid
Shavlik Randolph,2007-2008,10,2.09,1130000.0,514879.47,615120.53125,Underpaid
Ronnie Price,2006-2007,10,2.07,664209.0,514454.47,149754.53125,Underpaid
Chris Wright,2012-2013,10,2.04,27859.0,514318.1,-486459.09375,Overpaid
Chris Wright,2012-2013,10,2.04,473604.0,514318.1,-40714.09375,Overpaid
Will Cherry,2014-2015,10,2.01,495399.0,513880.97,-18481.96875,Overpaid
Yakhouba Diawara,2006-2007,10,1.99,412718.0,513811.0,-101093.0,Overpaid
Jarnell Stokes,2014-2015,10,1.97,725000.0,512490.5,212509.5,Underpaid
Earl Barron,2005-2006,10,1.95,641748.0,511011.75,130736.25,Underpaid
Donald Sloan,2012-2013,10,1.93,61467.0,508233.75,-446766.75,Overpaid
Kyrylo Fesenko,2011-2012,10,1.92,435000.0,508032.34,-73032.34375,Overpaid
Eric Moreland,2014-2015,10,1.9,507336.0,507500.2,-164.1875,Overpaid
Alton Ford,2002-2003,10,1.88,512000.0,503232.06,8767.9375,Underpaid
Luke Jackson,2006-2007,10,1.86,109493.0,503148.8,-393655.8125,Overpaid
Julius Hodge,2006-2007,10,1.84,1234800.0,502792.2,732007.8125,Underpaid
Courtney Sims,2007-2008,10,1.82,319116.0,502132.6,-183016.59375,Overpaid
Jamison Brewer,2001-2002,10,1.8,333000.0,500413.56,-167413.5625,Overpaid
Chuck Hayes,2005-2006,10,1.78,248118.0,496101.12,-247983.125,Overpaid
Acie Law,2009-2010,10,1.76,2216160.0,494350.0,1721810.0,Underpaid
P.J. Brown,2007-2008,10,1.74,226650.0,491205.44,-264555.4375,Overpaid
J.R. Giddens,2008-2009,10,1.73,957120.0,489267.56,467852.4375,Underpaid
Anthony Roberson,2005-2006,10,1.71,398762.0,486188.53,-87426.53125,Overpaid
Travis Wear,2014-2015,10,1.69,507336.0,485127.06,22208.9375,Underpaid
James Michael McAdoo,2014-2015,10,1.67,167122.0,484401.5,-317279.5,Overpaid
Othyus Jeffers,2009-2010,10,1.65,113051.0,484220.5,-371169.5,Overpaid
Steven Hill,2008-2009,10,1.63,442114.0,482393.44,-40279.4375,Overpaid
Pooh Jeter,2010-2011,10,1.61,473604.0,479248.0,-5644.0,Overpaid
Greg Smith,2011-2012,10,1.59,473604.0,478911.0,-5307.0,Overpaid
Mike Taylor,2008-2009,10,1.57,500000.0,477937.16,22062.84375,Underpaid
Brandon Bass,2005-2006,10,1.55,398762.0,476458.9,-77696.90625,Overpaid
Tarence Kinsey,2006-2007,10,1.54,412718.0,475674.0,-62956.0,Overpaid
